Origil raw file me,Converted file me,Re-annotated raw file me (userme_date_PI_Country_sampletag),NumReplicates,Organism,In Vivo or In vitro Process,Tissue type,Cell type,Culture conditions,Disease state,Comments,MHC class I or II,MHC Allele,PMID,SYSMHCID,Peptide,isolation method,antibody,"sample amount (cell number, weight of tissue)",fraction of sample measured,mass spectrometer,LC system,iRT peptides ,Acquisition mode,Fragmentation method,Gradient ,Gradient lenght (min),Flow rate,Column,Statiory Phase,Gradient details
SYSMHC00010_pat_CP2_06082014_rep1.raw,SYSMHC00010_pat_CP2_06082014_rep1_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_16,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A1101,B1402,B4402,C05,C08",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_CP2_06082014_rep2.raw,SYSMHC00010_pat_CP2_06082014_rep2_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_16,2,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A1101,B1402,B4402,C05,C08",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_CP2_06082014_rep3.raw,SYSMHC00010_pat_CP2_06082014_rep3_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_16,3,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A1101,B1402,B4402,C05,C08",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_FL_03062014_rep1.raw,SYSMHC00010_pat_FL_03062014_rep1_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_05,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0301,A1101,B4403,B5001",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_FL_03062014_rep2.raw,SYSMHC00010_pat_FL_03062014_rep2_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_05,2,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0301,A1101,B4403,B5001",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_FL_03062014_rep3.raw,SYSMHC00010_pat_FL_03062014_rep3_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_05,3,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0301,A1101,B4403,B5001",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_FL_03062014_rep4.raw,SYSMHC00010_pat_FL_03062014_rep4_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_05,4,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0301,A1101,B4403,B5001",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_FL_13082014_rep6.raw,SYSMHC00010_pat_FL_13082014_rep6_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_05,5,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0301,A1101,B4403,B5001",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_FL_13082014_rep7.raw,SYSMHC00010_pat_FL_13082014_rep7_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_05,6,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0301,A1101,B4403,B5001",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_FL_13082014_rep8.raw,SYSMHC00010_pat_FL_13082014_rep8_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_05,7,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0301,A1101,B4403,B5001",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_J_07082014_rep4.raw,SYSMHC00010_pat_J_07082014_rep4_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_pat_J_Subject_09,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A0301,B0702,C0702",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_J_07082014_rep5.raw,SYSMHC00010_pat_J_07082014_rep5_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_pat_J_Subject_09,2,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A0301,B0702,C0702",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_J_07082014_rep6.raw,SYSMHC00010_pat_J_07082014_rep6_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_pat_J_Subject_09,3,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A0301,B0702,C0702",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_J_14072014_rep1.raw,SYSMHC00010_pat_J_14072014_rep1_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_pat_J_Subject_09,4,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A0301,B0702,C0702",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_J_14072014_rep2.raw,SYSMHC00010_pat_J_14072014_rep2_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_pat_J_Subject_09,5,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A0301,B0702,C0702",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_J_14072014_rep3.raw,SYSMHC00010_pat_J_14072014_rep3_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_pat_J_Subject_09,6,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A0301,B0702,C0702",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_JPB3_24102014_rep1.raw,SYSMHC00010_pat_JPB3_24102014_rep1_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_13,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A1101,B2705,B5601,C01,C02",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_JPB3_24102014_rep2.raw,SYSMHC00010_pat_JPB3_24102014_rep2_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_13,2,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A1101,B2705,B5601,C01,C02",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_JPB3_24102014_rep3.raw,SYSMHC00010_pat_JPB3_24102014_rep3_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_13,3,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A1101,B2705,B5601,C01,C02",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_JT2_14072014_rep1.raw,SYSMHC00010_pat_JT2_14072014_rep1_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_17,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A1101,B1803,B3501,C04,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_JT2_14072014_rep2.raw,SYSMHC00010_pat_JT2_14072014_rep2_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_17,2,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A1101,B1803,B3501,C04,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_JT2_14072014_rep3.raw,SYSMHC00010_pat_JT2_14072014_rep3_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_17,3,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A1101,B1803,B3501,C04,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_M_11072014_rep1.raw,SYSMHC00010_pat_M_11072014_rep1_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_01,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0301,A2902,B0801,B4403,C0701,C1601",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_M_11072014_rep2.raw,SYSMHC00010_pat_M_11072014_rep2_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_01,2,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0301,A2902,B0801,B4403,C0701,C1601",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_M_11072014_rep3.raw,SYSMHC00010_pat_M_11072014_rep3_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_01,3,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0301,A2902,B0801,B4403,C0701,C1601",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_MA_07082014_rep1.raw,SYSMHC00010_pat_MA_07082014_rep1_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_pat_MA_Subject_03,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A2902,B5701,B4403,C0701,C1601",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_MA_07082014_rep2.raw,SYSMHC00010_pat_MA_07082014_rep2_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_pat_MA_Subject_03,2,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A2902,B5701,B4403,C0701,C1601",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_MA_07082014_rep3.raw,SYSMHC00010_pat_MA_07082014_rep3_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_pat_MA_Subject_03,3,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A2902,B5701,B4403,C0701,C1601",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_ML_03062014_rep5.raw,SYSMHC00010_pat_ML_03062014_rep5_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_06,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A1101,B4001,B4403,C03,C16",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_ML_03062014_rep6.raw,SYSMHC00010_pat_ML_03062014_rep6_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_06,2,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A1101,B4001,B4403,C03,C16",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_ML_13052014_rep1.raw,SYSMHC00010_pat_ML_13052014_rep1_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_06,3,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A1101,B4001,B4403,C03,C16",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_ML_13052014_rep2.raw,SYSMHC00010_pat_ML_13052014_rep2_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_06,4,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A1101,B4001,B4403,C03,C16",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_ML_16052014_rep3.raw,SYSMHC00010_pat_ML_16052014_rep3_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_06,5,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A1101,B4001,B4403,C03,C16",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_ML_16052014_rep4.raw,SYSMHC00010_pat_ML_16052014_rep4_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_06,6,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A1101,B4001,B4403,C03,C16",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_NS2_14072014_rep1.raw,SYSMHC00010_pat_NS2_14072014_rep1_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_12,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,B1302,B4101,C06,C17",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_NS2_14072014_rep2.raw,SYSMHC00010_pat_NS2_14072014_rep2_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_12,2,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,B1302,B4101,C06,C17",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_NS2_14072014_rep3.raw,SYSMHC00010_pat_NS2_14072014_rep3_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_12,3,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,B1302,B4101,C06,C17",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_NT_03062014_rep5.raw,SYSMHC00010_pat_NT_03062014_rep5_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_15,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0101,A3201,B0801,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_NT_03062014_rep6.raw,SYSMHC00010_pat_NT_03062014_rep6_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_15,2,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0101,A3201,B0801,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_NT_13052014_rep1.raw,SYSMHC00010_pat_NT_13052014_rep1_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_15,3,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0101,A3201,B0801,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_NT_13052014_rep2.raw,SYSMHC00010_pat_NT_13052014_rep2_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_15,4,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0101,A3201,B0801,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_NT_15082014_rep7.raw,SYSMHC00010_pat_NT_15082014_rep7_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_15,5,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0101,A3201,B0801,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_NT_15082014_rep8.raw,SYSMHC00010_pat_NT_15082014_rep8_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_15,6,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0101,A3201,B0801,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_NT_15082014_rep9.raw,SYSMHC00010_pat_NT_15082014_rep9_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_15,7,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0101,A3201,B0801,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_NT_16052014_rep3.raw,SYSMHC00010_pat_NT_16052014_rep3_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_15,8,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0101,A3201,B0801,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_NT_16052014_rep4.raw,SYSMHC00010_pat_NT_16052014_rep4_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_15,9,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0101,A3201,B0801,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_PF1_22072014_rep1.raw,SYSMHC00010_pat_PF1_22072014_rep1_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_pat_PF1_Subject_04,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A0101,B0702,B4403,C0702,C1601",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_PF1_22072014_rep2.raw,SYSMHC00010_pat_PF1_22072014_rep2_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_pat_PF1_Subject_04,2,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A0101,B0702,B4403,C0702,C1601",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_PF1_22072014_rep3.raw,SYSMHC00010_pat_PF1_22072014_rep3_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_pat_PF1_Subject_04,3,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A0101,B0702,B4403,C0702,C1601",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_R_11072014_rep1.raw,SYSMHC00010_pat_R_11072014_rep1_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_02,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0301,A2902,B0801,B4403,C0701,C1601",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_R_11072014_rep2.raw,SYSMHC00010_pat_R_11072014_rep2_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_02,2,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0301,A2902,B0801,B4403,C0701,C1601",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_R_11072014_rep3.raw,SYSMHC00010_pat_R_11072014_rep3_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_02,3,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0301,A2902,B0801,B4403,C0701,C1601",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_RT_06082014_rep1.raw,SYSMHC00010_pat_RT_06082014_rep1_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_pat_RT_Subject_10,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A0101,B1801,B3924,C0501,C0701",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_RT_06082014_rep2.raw,SYSMHC00010_pat_RT_06082014_rep2_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_pat_RT_Subject_10,2,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A0101,B1801,B3924,C0501,C0701",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_RT_06082014_rep3.raw,SYSMHC00010_pat_RT_06082014_rep3_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_pat_RT_Subject_10,3,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A0101,B1801,B3924,C0501,C0701",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_SR_03062014_rep5.raw,SYSMHC00010_pat_SR_03062014_rep5_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_07,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A2301,B1801,B4403,C04,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_SR_03062014_rep6.raw,SYSMHC00010_pat_SR_03062014_rep6_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_07,2,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A2301,B1801,B4403,C04,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_SR_13052014_rep1.raw,SYSMHC00010_pat_SR_13052014_rep1_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_07,3,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A2301,B1801,B4403,C04,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_SR_13052014_rep2.raw,SYSMHC00010_pat_SR_13052014_rep2_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_07,4,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A2301,B1801,B4403,C04,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_SR_15082014_rep7.raw,SYSMHC00010_pat_SR_15082014_rep7_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_07,5,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A2301,B1801,B4403,C04,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_SR_15082014_rep8.raw,SYSMHC00010_pat_SR_15082014_rep8_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_07,6,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A2301,B1801,B4403,C04,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_SR_15082014_rep9_2.raw,SYSMHC00010_pat_SR_15082014_rep9_2_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_07,7,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A2301,B1801,B4403,C04,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_SR_16052014_rep3.raw,SYSMHC00010_pat_SR_16052014_rep3_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_07,8,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A2301,B1801,B4403,C04,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_SR_16052014_rep4.raw,SYSMHC00010_pat_SR_16052014_rep4_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_07,9,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0201,A2301,B1801,B4403,C04,C07",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_ST_13082014_rep1.raw,SYSMHC00010_pat_ST_13082014_rep1_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_18,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0301,A2402,B0702,B2705",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
SYSMHC00010_pat_ST_13082014_rep2.raw,SYSMHC00010_pat_ST_13082014_rep2_c.mzXML,SYSMHC00010_gradosd_160630_perreault-thibault_cada_LCL_Subject_18,2,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed,class I,"A0301,A2402,B0702,B2705",26857467,SYSMHC00010,native,mild acid elution,,,,Q-Exactive Plus,,no,DDA,,3-40%,151,,,,
